BRAND  ,PRODUCT  ,PRODUCT TYPE  ,WEIGHT  ,EXT1  ,EXT2  ,  ITEM CODE,ITEM NAME  ,PRODUCT TYPECODE  ,MFR. NAME  ,ALIAS NAME  ,ITEM SHORT NAME  ,UPC/EAN CODE  ,  SELLING,  MRP,  PUR.PRICE,  LANDING COST,  DECIMALS REQUIRED,  ITEM DISCOUNT %,INCLUSIVE TAX  ,  SALES TAX%,  PURCHASE TAX%,  COST WITHOUT TAX,MAIN DISTRIBUTOR NAME  ,ACTIVITY STATUS  ,  SPL RATE,IS WEIGHTABLE  ,  GST CODE,GST%  ,HSN CODE  ,PURCHASE GST CALC ON  ,  PURCHASE ABATEMENT %,SALES GST CALC ON  ,  SALES ABATEMENT %,DIST GST NO  ,APPLY SELLING RATE FROM MASTER  ,GIFT VOUCHER TYPE  ,INDENT/REORDER GENERATIONTYPE  ,INDENT/REORDER FORMULA  ,CONVERSION ALLOWED  ,  MINIMUM SHELF LIFE,RETURN PERIOD DAYS  ,IS CANCELLABLE?  ,VAT UOM  ,COMMODITY DESCRIPTION  ,  COMMODITY CODE,SALETAX EXEMPT APPLICABLE  
0  ,0  ,0  ,0  ,0  ,0  ,  5871,DABUR SARSON AMLA  34ML  ,1  ,NA  ,  ,DABUR SARSON AMLA  34ML  ,89008713  ,10.0,10.0,8.0,8.0,0.0,0.0,YES  ,0.,0.0,8.0,NA  ,REGULAR  ,0.0,No  ,  5003,GST 5%  ,33059011  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
DABUR  ,TEA  ,GROCERY  ,0  ,0  ,0  ,  2909,DABUR VEDIC TEA 100G  ,1  ,NA  ,  ,DABUR VEDIC TEA 100G  ,  ,60.0,65.0,1.0,50.0,0.0,0.0,YES  ,0.,0.0,50.0,NA  ,REGULAR  ,0.0,No  ,  5003,GST 5%  ,09023020  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
ASHAPURA  ,JUWAR DADAR  ,GROCERY  ,0  ,0  ,0  ,  2181,DADAR 45 GOOD MORNING 30KG BULK(38)  ,1  ,NA  ,  ,DADAR 45 EAGLE 30KG BULK(44)  ,  ,45.0,55.0,33.0,33.0,3.0,0.0,YES  ,0.,0.0,33.0,NA  ,REGULAR  ,0.0,Yes  ,  5001,GST 0% Tax  ,100610  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
ASHAPURA  ,JUWAR DADAR  ,GROCERY  ,0  ,0  ,0  ,  2183,DADAR 55 GOLDMEDAL30KG / AUDI  GOTI 30KG(52)  ,1  ,NA  ,  ,DADAR 55 BAJAJ GOTI 30KG(52)  ,  ,55.0,70.0,42.0,42.0,3.0,0.0,YES  ,0.,0.0,42.0,MANISH TRADING CO.  ,REGULAR  ,0.0,Yes  ,  5001,GST 0% Tax  ,1008  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,24AAEFM7771N1ZR  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
ASHAPURA  ,JUWAR DADAR  ,GROCERY  ,0  ,0  ,0  ,  2182,DADAR 55 RAJMOTI  GULAB 30 BULK  ,1  ,NA  ,  ,DADAR 55 DABUL GULAB 30 BULK  ,  ,55.0,60.0,45.0,  43.65,3.0,0.0,YES  ,0.,0.0,  43.65,NA  ,REGULAR  ,0.0,Yes  ,  5001,GST 0% Tax  ,  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
ASHAPURA  ,JUWAR DADAR  ,GROCERY  ,0  ,0  ,0  ,  2988,DADAR 72 MAYUR SUPER (65)/TULSI GOLD/ MAKHANMALAI  DADAR (72) BULK  ,1  ,NA  ,  ,DADAR 72 DAIMAND BEST DADAR (72) BULK  ,  ,75.0,80.0,58.0,58.0,3.0,0.0,YES  ,0.,0.0,58.0,NA  ,REGULAR  ,0.0,Yes  ,  5001,GST 0% Tax  ,100610  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
ASHAPURA  ,DALCHINI  ,MASALA  ,100G  ,0  ,0  ,  2457,DALCHINI PAIP 100G  ,1  ,NA  ,  ,DALCHINI PAIP 100G  ,  ,80.0,120.0,  42.68,  42.68,0.0,0.0,YES  ,0.,0.0,  42.68,NA  ,REGULAR  ,0.0,No  ,  5001,GST 0% Tax  ,  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  6,30  ,YES  ,  ,  ,  0,0  
ASHAPURA  ,DALCHINI  ,MASALA  ,10G  ,0  ,0  ,  1895,DALCHINI PAIP 10G  ,1  ,NA  ,  ,DALCHINI PAIP 10G  ,  ,15.0,20.0,  4.27,  4.27,0.0,0.0,YES  ,0.,0.0,  4.27,NA  ,REGULAR  ,0.0,No  ,  5001,GST 0% Tax  ,  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  6,30  ,YES  ,  ,  ,  0,0  
ASHAPURA  ,DALCHINI  ,MASALA  ,25G  ,0  ,0  ,  1896,DALCHINI PAIP 20G  ,1  ,NA  ,  ,DALCHINI PAIP 20G  ,  ,25.0,50.0,  8.54,  8.54,0.0,0.0,YES  ,0.,0.0,  8.54,PRAMUKH TRADERS  ,REGULAR  ,0.0,No  ,  5001,GST 0% Tax  ,  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,24AQSPP5061E1ZO  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  6,30  ,YES  ,  ,  ,  0,0  
ASHAPURA  ,DALCHINI  ,MASALA  ,50G  ,0  ,0  ,  2456,DALCHINI PAIP 50G  ,1  ,NA  ,  ,DALCHINI PAIP 50G  ,  ,50.0,75.0,  21.34,  21.34,0.0,0.0,YES  ,0.,0.0,  21.34,NA  ,REGULAR  ,0.0,No  ,  5001,GST 0% Tax  ,  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  6,30  ,YES  ,  ,  ,  0,0  
ASHAPURA  ,KHADA MASALA  ,MASALA  ,0  ,0  ,0  ,  2455,DALCHINI PAIP BULK  ,1  ,NA  ,  ,DALCHINI PAIP BULK  ,  ,800.0,1000.0,440.0, 441.90,3.0,0.0,YES  ,0.,0.0, 441.90,NA  ,REGULAR  ,0.0,Yes  ,  5001,GST 0% Tax  ,  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
ASHAPURA  ,MIX MASALA  ,MASALA  ,0  ,0  ,0  ,  1977,DALCHINI POWDER 50G  ,1  ,NA  ,  ,DALCHINI POWDER 50G  ,2415  ,50.0,120.0,40.0,40.0,0.0,0.0,YES  ,0.,0.0,40.0,NA  ,REGULAR  ,0.0,No  ,  5003,GST 5%  ,09109100  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
ASHAPURA  ,MIX MASALA  ,MASALA  ,0  ,0  ,0  ,  2991,DALCHINI POWDER 50M  ,1  ,NA  ,  ,DALCHINI POWDER 50G  ,  ,50.0,120.0,40.0,40.0,0.0,0.0,YES  ,0.,0.0,40.0,NA  ,REGULAR  ,0.0,No  ,  5003,GST 5%  ,09109100  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
ASHAPURA  ,DALCHINI  ,MASALA  ,100G  ,0  ,0  ,  1892,DALCHINI REGULAR 100G  ,1  ,NA  ,  ,DALCHINI REGULAR 100G  ,  ,65.0,100.0,27.0,27.0,0.0,0.0,YES  ,0.,0.0,27.0,NA  ,REGULAR  ,0.0,No  ,  5001,GST 0% Tax  ,  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  6,30  ,YES  ,  ,  ,  0,0  
ASHAPURA  ,DALCHINI  ,MASALA  ,10G  ,0  ,0  ,  1897,DALCHINI REGULAR 10G  ,1  ,NA  ,  ,DALCHINI REGULAR 10G  ,  ,10.0,20.0, 2.70, 2.70,0.0,0.0,YES  ,0.,0.0, 2.70,NA  ,REGULAR  ,0.0,No  ,  5001,GST 0% Tax  ,  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  6,30  ,YES  ,  ,  ,  0,0  
ASHAPURA  ,DALCHINI  ,MASALA  ,25G  ,0  ,0  ,  1893,DALCHINI REGULAR 25G  ,1  ,NA  ,  ,DALCHINI REGULAR 25G  ,  ,20.0,30.0,  6.75,  6.75,0.0,0.0,YES  ,0.,0.0,  6.75,NA  ,REGULAR  ,0.0,No  ,  5001,GST 0% Tax  ,  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  6,30  ,YES  ,  ,  ,  0,0  
ASHAPURA  ,DALCHINI  ,MASALA  ,50G  ,0  ,0  ,  1894,DALCHINI REGULAR 50G  ,1  ,NA  ,  ,DALCHINI REGULAR 50G  ,  ,45.0,55.0, 13.50, 13.50,0.0,0.0,YES  ,0.,0.0, 13.50,NA  ,REGULAR  ,0.0,No  ,  5001,GST 0% Tax  ,  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  6,30  ,YES  ,  ,  ,  0,0  
ASHAPURA  ,KHADA MASALA  ,MASALA  ,0  ,0  ,0  ,  2454,DALCHINI REGULAR BULK  ,1  ,NA  ,  ,DALCHINI REGULAR BULK  ,  ,600.0,1000.0,270.0,270.0,3.0,0.0,YES  ,0.,0.0,270.0,NA  ,REGULAR  ,0.0,Yes  ,  5001,GST 0% Tax  ,  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
DALDA  ,VANASPATI DALDA  ,COOKING  ,0  ,0  ,0  ,  3897,DALDA VANASPATI GHEE 447G  ,1  ,NA  ,  ,DALDA VANASPATI GHEE 447G  ,8906014640046  ,90.0,102.0,  69.52,  72.69,0.0,0.0,YES  ,0.,0.0,  72.69,UMA SALES  ,REGULAR  ,0.0,No  ,  5003,GST 5%  ,15211019  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,24AADFU5876F1ZZ  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
DALDA  ,VANASPATI DALDA  ,COOKING  ,0  ,0  ,0  ,  3898,DALDA VANASPATI GHEE 893G  ,1  ,NA  ,  ,DALDA VANASPATI GHEE 893G  ,8906014640053  ,160.0,210.0,  137.14,144.0,0.0,0.0,YES  ,0.,0.0,144.0,UMA SALES  ,REGULAR  ,0.0,No  ,  5003,GST 5%  ,15211019  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,24AADFU5876F1ZZ  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
ASHAPURA  ,KHADA MASALA  ,MASALA  ,100G  ,0  ,0  ,  1989,DALIYA CHANA 100G  ,1  ,NA  ,  ,DALIYA CHANA 100G  ,  ,15.0,20.0,  7.96,  7.96,0.0,0.0,YES  ,0.,0.0,  7.96,NA  ,REGULAR  ,0.0,No  ,  5001,GST 0% Tax  ,  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  6,30  ,YES  ,  ,  ,  0,0  
ASHAPURA  ,KHADA MASALA  ,MASALA  ,1KG  ,0  ,0  ,  4504,DALIYA CHANA 1KG  ,1  ,NA  ,  ,DALIYA CHANA 1KG  ,  ,120.0,150.0,94.0,94.0,0.0,0.0,YES  ,0.,0.0,94.0,SUPERKING AGENCY  ,REGULAR  ,0.0,No  ,  5001,GST 0% Tax  ,  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,24ACUFS2212C1ZE  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  6,30  ,YES  ,  ,  ,  0,0  
0  ,MASURDAL  ,GROCERY  ,0  ,0  ,0  ,  3199,DALIYA CHANA 200G  ,1  ,NA  ,  ,DALIYA CHANA 200G  ,  ,30.0,45.0,  16.01,  16.01,0.0,0.0,YES  ,0.,0.0,  16.01,JAI DURGA TRADING COMPANY  ,REGULAR  ,0.0,No  ,  5001,GST 0% Tax  ,  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,24ABZPG2764R1ZQ  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  6,30  ,YES  ,  ,  ,  0,0  
ASHAPURA  ,KHADA MASALA  ,MASALA  ,250G  ,0  ,0  ,  1988,DALIYA CHANA 250G  ,1  ,NA  ,  ,DALIYA CHANA 250G  ,  ,30.0,45.0,  19.89,  19.89,0.0,0.0,YES  ,0.,0.0,  19.89,NA  ,REGULAR  ,0.0,No  ,  5001,GST 0% Tax  ,  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  6,30  ,YES  ,  ,  ,  0,0  
ASHAPURA  ,KHADA MASALA  ,MASALA  ,500 G  ,0  ,0  ,  1990,DALIYA CHANA 500G  ,1  ,NA  ,  ,DALIYA CHANA 500G  ,  ,65.0,75.0,  40.03,  40.03,0.0,0.0,YES  ,0.,0.0,  40.03,NA  ,REGULAR  ,0.0,No  ,  5001,GST 0% Tax  ,  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  6,30  ,YES  ,  ,  ,  0,0  
ASHAPURA  ,KHADA MASALA  ,MASALA  ,0  ,0  ,0  ,  2515,DALIYA CHANA BULK  ,1  ,NA  ,  ,DALIYA CHANA BULK  ,  ,150.0,200.0, 79.50,  80.07,3.0,0.0,YES  ,0.,0.0,  80.07,NA  ,REGULAR  ,0.0,Yes  ,  5001,GST 0% Tax  ,0713  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
PATANJALI  ,TOOTH PASTE  ,DENTEL CARE  ,0  ,0  ,0  ,  5297,DANT KANTI NATURAL TOOTHPASTE 600G  ,1  ,NA  ,  ,DANT KANTI NUTURAL TOOTHPASTE 600G  ,8904422708723  ,250.0,262.0,  226.84,  219.13,0.0,0.0,YES  ,0.,0.0,  219.13,METRO CASH& CARRY INDIA PVT LTD  ,REGULAR  ,0.0,No  ,  5003,GST 5%  ,33061020  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,24AACCM4684P1ZX  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
ASHAPURA  ,KAJU  ,MASALA  ,0  ,0  ,0  ,  4081,DARKAESH  ,1  ,NA  ,  ,DARKAESH  ,  ,250.0,350.0,200.0,200.0,0.0,0.0,YES  ,0.,0.0,200.0,NA  ,REGULAR  ,0.0,No  ,  5001,GST 0% Tax  ,  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
SATVAM  ,BLACK SALT  ,COOKING  ,0  ,0  ,0  ,  2320,DARTI PLAIN SEV 500GM  ,1  ,NA  ,  ,DARTI PLAIN SEV 500GM  ,8904238900151  ,100.0,143.0,50.0,50.0,0.0,0.0,YES  ,0.,0.0,50.0,NA  ,REGULAR  ,0.0,No  ,  5001,GST 0% Tax  ,25010090  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
DA`S  ,SOUFF  ,MASALA  ,0  ,0  ,0  ,  1223,DAS PLUSFOOD SOUFF 500G  ,1  ,NA  ,  ,VJ SUPER SOUFF 1KG  ,  ,210.0,350.0,200.0,0.0,0.0,0.0,YES  ,0.,0.0,0.0,NA  ,REGULAR  ,0.0,No  ,  5003,GST 5%  ,21069099  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
DDP  ,KAPDA SOAP  ,COSMETICS  ,0  ,0  ,0  ,  1448,DDP DIAMOND DETERGENT CAKE 220G  ,1  ,NA  ,  ,SURF EXCEL MATIC TOPLOAD 1LTR  ,  ,10.0,10.0,8.0,8.0,0.0,0.0,YES  ,0.,0.0,8.0,NA  ,REGULAR  ,0.0,No  ,  5005,GST 18%  ,34029012  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
DENVER  ,TALC POWDER  ,COSMETICS  ,0  ,0  ,0  ,  5332,DENVER ACE BODY SPRAY 165M L  ,1  ,NA  ,  ,DENVER ACE BODY SPRAY 165M L  ,8904482800207  ,160.0,220.0,  107.63,127.0,0.0,0.0,YES  ,0.,0.0,127.0,HANSKRUPA AGENCY  ,REGULAR  ,0.0,No  ,  5005,GST 18%  ,33049120  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,24JMQPS7248K1ZO  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
DENVER  ,TALC POWDER  ,COSMETICS  ,0  ,0  ,0  ,  3690,DENVER ACE BODY SPRAY 165ML  ,1  ,NA  ,  ,DENVER ACE BODY SPRAY 165ML  ,8901450011771  ,160.0,230.0,  106.78,126.0,0.0,0.0,YES  ,0.,0.0,126.0,HANSKRUPA AGENCY  ,REGULAR  ,0.0,No  ,  5005,GST 18%  ,33072000  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,24JMQPS7248K1ZO  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
DENVER  ,TALC POWDER  ,COSMETICS  ,0  ,0  ,0  ,  2661,DENVER BLACK CODE 150ML  ,1  ,NA  ,  ,DENVER BLACK CODE 150ML  ,8901450003349  ,160.0,230.0,  107.63,127.0,0.0,0.0,YES  ,0.,0.0,127.0,HANSKRUPA AGENCY  ,REGULAR  ,0.0,No  ,  5005,GST 18%  ,33049120  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,24JMQPS7248K1ZO  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
DENVER  ,TALC POWDER  ,COSMETICS  ,0  ,0  ,0  ,  3958,DENVER BLACK CODE TALC POWDER 200G  ,1  ,NA  ,  ,DENVER BLACK CODE TALC POWDER 200G  ,8901450001772  ,95.0,99.0,  76.27,  80.08,0.0,0.0,YES  ,0.,0.0,  80.08,NA  ,REGULAR  ,0.0,No  ,  5003,GST 5%  ,33049120  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,0  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
DENVER  ,TALC POWDER  ,COSMETICS  ,0  ,0  ,0  ,  1252,DENVER BLACK CODE TALC POWDER 300G  ,1  ,NA  ,  ,DENVER HAMITON BODY TALC  BAY 1GET 1FREE  ,8901450001758  ,230.0,235.0,  215.58,  226.36,0.0,0.0,YES  ,0.,0.0,  226.36,HANSKRUPA AGENCY  ,REGULAR  ,0.0,No  ,  5003,GST 5%  ,33049120  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,24JMQPS7248K1ZO  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
0  ,MASURDAL  ,GROCERY  ,0  ,0  ,0  ,  1848,DENVER BLAZE BLACK CODE BODY SPRAY 15ML  ,1  ,NA  ,  ,DENVER BLAZE BLACK CODE BODY SPRAY 15ML  ,8904482801556  ,160.0,230.0,  105.93,125.0,0.0,0.0,YES  ,0.,0.0,125.0,SUPERKING AGENCY  ,REGULAR  ,0.0,No  ,  5005,GST 18%  ,33072000  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,24ACUFS2212C1ZE  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  6,30  ,YES  ,  ,  ,  0,0  
DENVER  ,BODY SOAP  ,COSMETICS  ,0  ,0  ,0  ,  3959,DENVER BODY SPA SOAP 125G*3N  ,1  ,NA  ,  ,DENVER BODY SPA SOAP 125G*3N  ,8904482801693  ,170.0,180.0,  123.81,130.0,0.0,0.0,YES  ,0.,0.0,130.0,SHIV SAI AGENCY  ,REGULAR  ,0.0,No  ,  5003,GST 5%  ,34011190  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,24AJRPG6119J1ZO  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
DENVER  ,BODY SOAP  ,COSMETICS  ,0  ,0  ,0  ,  4701,DENVER BODY SPA SOAP 125X3PC  ,1  ,NA  ,  ,DENVER BODY SPA SOAP 125X3PC  ,8904482801686  ,170.0,180.0,  123.81,130.0,0.0,0.0,YES  ,0.,0.0,130.0,SHIV SAI AGENCY  ,REGULAR  ,0.0,No  ,  5003,GST 5%  ,34011190  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,24AJRPG6119J1ZO  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
DENVER  ,TALC POWDER  ,COSMETICS  ,0  ,0  ,0  ,  2676,DENVER BODY TALC B1G1 FREE 100G  ,1  ,NA  ,  ,DENVER BODY TALC B1G1 FREE 100G  ,8901450014307  ,99.0,99.0,  76.27,90.0,0.0,0.0,YES  ,0.,0.0,90.0,HANSKRUPA AGENCY  ,REGULAR  ,0.0,No  ,  5005,GST 18%  ,33049120  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,24JMQPS7248K1ZO  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
DENVER  ,SPRAY  ,DEO  ,0  ,0  ,0  ,  1241,DENVER CALIBER  BODY SPRAY 165ML  ,1  ,NA  ,  ,SIGNATURE ELIXIR BODY SPRAY 150G  ,8901450004599  ,160.0,230.0,  107.63,127.0,0.0,0.0,YES  ,0.,0.0,127.0,HANSKRUPA AGENCY  ,REGULAR  ,0.0,No  ,  5005,GST 18%  ,33072000  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,24JMQPS7248K1ZO  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
DENVER  ,TALC POWDER  ,COSMETICS  ,0  ,0  ,0  ,  3691,DENVER CHAMEP BODY SPRAY 165ML  ,1  ,NA  ,  ,DENVER CHAMEP BODY SPRAY 165ML  ,8901450011764  ,160.0,230.0,  107.63,127.0,0.0,0.0,YES  ,0.,0.0,127.0,HANSKRUPA AGENCY  ,REGULAR  ,0.0,No  ,  5005,GST 18%  ,33072000  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,24JMQPS7248K1ZO  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
DENVER  ,SPRAY  ,DEO  ,0  ,0  ,0  ,  1243,DENVER GOAL BODY SPRAY 165ML  ,1  ,NA  ,  ,SIGNATURE ELIXIR BODY SPRAY 150G  ,8901450010132  ,160.0,220.0,  105.93,125.0,0.0,0.0,YES  ,0.,0.0,125.0,HANSKRUPA AGENCY  ,REGULAR  ,0.0,No  ,  5005,GST 18%  ,33072000  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,24JMQPS7248K1ZO  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
DENVER  ,TALC POWDER  ,COSMETICS  ,0  ,0  ,0  ,  1251,DENVER GOAL TALC POWDER 1 BUY 1 GET FREE  ,1  ,NA  ,  ,DENVER HAMITON BODY TALC  BAY 1GET 1FREE  ,8901450014291  ,98.0,198.0,  76.27,90.0,0.0,0.0,YES  ,0.,0.0,90.0,HANSKRUPA AGENCY  ,REGULAR  ,0.0,No  ,  5005,GST 18%  ,33049120  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,24JMQPS7248K1ZO  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
SIGNATURE  ,SPRAY  ,DEO  ,0  ,0  ,0  ,  4073,DENVER GOAT BLACK CODE BODY SPRY 150ML  ,1  ,NA  ,  ,DENVER GOAT BLACK CODE BODY SPRY 150ML  ,8901450001130  ,160.0,230.0,  110.17,130.0,0.0,0.0,YES  ,0.,0.0,130.0,HANSKRUPA AGENCY  ,REGULAR  ,0.0,No  ,  5005,GST 18%  ,33072000  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,24JMQPS7248K1ZO  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
DENVER  ,SPRAY  ,DEO  ,0  ,0  ,0  ,  5052,DENVER GOAT BODY SPRAY 150ML  ,1  ,NA  ,  ,DENVER GOAT BODY SPRAY 150ML  ,8904482800351  ,160.0,230.0,  105.93,125.0,0.0,0.0,YES  ,0.,0.0,125.0,HANSKRUPA AGENCY  ,REGULAR  ,0.0,No  ,  5005,GST 18%  ,33072000  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,24JMQPS7248K1ZO  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
DENVER  ,SPRAY  ,DEO  ,0  ,0  ,0  ,  3688,DENVER HAMILTON BODY SPRAY 165ML  ,1  ,NA  ,  ,DENVER HAMILTON BODY SPRAY 165ML  ,8901450001246  ,160.0,230.0,  105.93,125.0,0.0,0.0,YES  ,0.,0.0,125.0,HANSKRUPA AGENCY  ,REGULAR  ,0.0,No  ,  5005,GST 18%  ,33072000  ,PURCHASE RATE  ,0.0,SELLING RATE  ,0.0,24JMQPS7248K1ZO  ,NO  ,NONE  ,MANUAL  ,None  ,NO  ,  0,30  ,YES  ,  ,  ,  0,0  
